agg,int,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,infra,situ,obs,indemne,tue,hospitalisé,blessé,nb_acc
1,1,3.0,0.0,2.0,0.0,1.0,1.0,0.0,60.0,0.0,1.0,0.0,1,0,1,0,2
1,1,3.0,0.0,2.0,0.0,1.0,1.0,0.0,62.0,0.0,1.0,0.0,0,0,2,3,5
1,1,3.0,0.0,2.0,0.0,1.0,1.0,0.0,63.0,0.0,1.0,0.0,2,0,2,0,4
1,1,3.0,0.0,2.0,0.0,1.0,1.0,0.0,65.0,0.0,1.0,0.0,0,0,1,2,3
1,1,3.0,0.0,2.0,0.0,1.0,1.0,0.0,65.0,0.0,3.0,6.0,0,0,1,0,1
1,1,3.0,0.0,2.0,0.0,1.0,1.0,0.0,66.0,0.0,1.0,16.0,0,0,1,2,3
1,1,3.0,0.0,2.0,0.0,1.0,1.0,0.0,70.0,0.0,1.0,0.0,2,1,0,0,3
1,1,3.0,0.0,2.0,0.0,1.0,1.0,0.0,93.0,5.0,1.0,0.0,1,0,0,1,2
1,1,3.0,0.0,2.0,0.0,1.0,1.0,0.0,93.0,5.0,1.0,1.0,0,0,0,1,1
1,1,3.0,0.0,2.0,0.0,1.0,1.0,52.0,0.0,0.0,1.0,0.0,1,0,1,0,2
1,1,3.0,0.0,2.0,0.0,1.0,1.0,84.0,0.0,0.0,1.0,0.0,0,0,2,0,2
1,1,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1
1,1,3.0,0.0,2.0,0.0,1.0,2.0,0.0,54.0,0.0,1.0,0.0,1,0,1,0,2
1,1,3.0,0.0,2.0,0.0,1.0,2.0,0.0,58.0,0.0,3.0,13.0,0,0,0,1,1
1,1,3.0,0.0,2.0,0.0,1.0,2.0,0.0,60.0,0.0,1.0,8.0,0,0,1,0,1
1,1,3.0,0.0,2.0,0.0,1.0,2.0,0.0,63.0,0.0,1.0,0.0,0,0,3,1,4
1,1,3.0,0.0,2.0,0.0,1.0,2.0,0.0,70.0,0.0,1.0,12.0,0,0,2,0,2
1,1,3.0,0.0,2.0,0.0,1.0,2.0,0.0,77.0,0.0,1.0,0.0,1,1,0,0,2
1,1,3.0,0.0,2.0,0.0,1.0,2.0,60.0,0.0,0.0,1.0,0.0,1,0,1,0,2
1,1,3.0,0.0,2.0,0.0,1.0,2.0,66.0,50.0,0.0,4.0,8.0,0,0,0,1,1
1,1,3.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
1,1,3.0,0.0,2.0,0.0,1.0,3.0,0.0,55.0,0.0,1.0,0.0,1,0,1,0,2
1,1,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0,1,0,1
1,1,3.0,0.0,2.0,0.0,2.0,0.0,0.0,51.0,0.0,1.0,0.0,2,1,0,0,3
1,1,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,2,0,4
1,1,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,13.0,0,0,1,0,1
1,1,3.0,0.0,2.0,0.0,2.0,1.0,0.0,53.0,0.0,0.0,0.0,1,0,1,0,2
1,1,3.0,0.0,2.0,0.0,2.0,1.0,0.0,60.0,0.0,1.0,0.0,0,0,1,0,1
1,1,3.0,0.0,2.0,0.0,2.0,1.0,0.0,61.0,0.0,1.0,13.0,0,0,1,0,1
1,1,3.0,0.0,2.0,0.0,2.0,1.0,0.0,61.0,0.0,1.0,14.0,1,0,0,0,1
1,1,3.0,0.0,2.0,0.0,2.0,1.0,0.0,66.0,0.0,1.0,0.0,0,1,2,0,3
1,1,3.0,0.0,2.0,0.0,2.0,1.0,0.0,75.0,0.0,1.0,0.0,1,0,1,0,2
1,1,3.0,0.0,2.0,0.0,2.0,1.0,0.0,80.0,0.0,1.0,0.0,3,0,1,2,6
1,1,3.0,0.0,2.0,0.0,2.0,1.0,104.0,0.0,0.0,1.0,0.0,1,1,0,0,2
1,1,3.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
1,1,3.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,1
1,1,3.0,0.0,2.0,0.0,2.0,2.0,0.0,50.0,0.0,3.0,13.0,0,0,1,0,1
1,1,3.0,0.0,2.0,0.0,2.0,2.0,0.0,66.0,0.0,1.0,0.0,1,0,2,0,3
1,1,3.0,0.0,2.0,0.0,2.0,3.0,0.0,71.0,0.0,1.0,0.0,1,0,2,0,3
1,1,3.0,0.0,2.0,0.0,2.0,4.0,0.0,45.0,0.0,1.0,13.0,0,0,1,0,1
1,1,3.0,0.0,2.0,0.0,3.0,1.0,0.0,50.0,0.0,1.0,0.0,0,2,1,0,3
1,1,3.0,0.0,2.0,0.0,3.0,1.0,0.0,58.0,0.0,1.0,0.0,2,0,1,0,3
1,1,3.0,0.0,2.0,0.0,3.0,1.0,0.0,60.0,0.0,1.0,0.0,0,0,2,0,2
1,1,3.0,0.0,2.0,0.0,3.0,2.0,0.0,62.0,0.0,3.0,13.0,0,0,1,0,1
1,1,3.0,0.0,2.0,0.0,3.0,3.0,0.0,60.0,0.0,1.0,0.0,0,1,3,0,4
1,1,3.0,0.0,2.0,0.0,3.0,4.0,0.0,60.0,0.0,3.0,2.0,0,0,1,0,1
1,1,3.0,0.0,2.0,0.0,4.0,1.0,0.0,50.0,0.0,1.0,0.0,1,0,1,0,2
1,1,3.0,0.0,2.0,0.0,4.0,3.0,55.0,140.0,5.0,1.0,0.0,1,0,1,0,2
1,1,3.0,0.0,2.0,2.0,1.0,1.0,0.0,64.0,0.0,1.0,0.0,1,0,2,0,3
1,1,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
1,1,3.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,13.0,0,0,0,2,2
1,1,3.0,0.0,4.0,0.0,0.0,1.0,10.0,100.0,0.0,3.0,13.0,1,1,0,1,3
1,1,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,1
1,1,3.0,0.0,4.0,0.0,1.0,1.0,20.0,71.0,0.0,1.0,3.0,2,0,1,0,3
1,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0,0,0,1,1
1,1,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,2
1,1,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,13.0,0,1,0,0,1
1,1,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1
1,1,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,2,3,7
1,1,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1
1,1,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,1
1,1,3.0,1.0,0.0,0.0,2.0,3.0,0.0,47.0,3.0,1.0,0.0,0,0,1,0,1
1,1,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1
1,1,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,0,0,1,0,1
1,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0,0,1,1
1,1,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,3
1,1,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0,0,1,0,1
1,1,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1
1,1,3.0,1.0,1.0,0.0,1.0,1.0,0.0,50.0,0.0,1.0,3.0,0,0,1,0,1
1,1,3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1
1,1,3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,0,0,0,1,1
1,1,3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
1,1,3.0,1.0,1.0,0.0,1.0,2.0,300.0,99.0,3.0,1.0,16.0,0,0,0,1,1
1,1,3.0,1.0,1.0,0.0,1.0,3.0,0.0,60.0,0.0,3.0,14.0,0,0,1,0,1
1,1,3.0,1.0,1.0,0.0,1.0,3.0,70.0,0.0,3.0,1.0,0.0,1,0,0,1,2
1,1,3.0,1.0,1.0,0.0,1.0,3.0,70.0,0.0,3.0,1.0,4.0,0,0,3,0,3
1,1,3.0,1.0,1.0,0.0,2.0,1.0,0.0,40.0,3.0,3.0,7.0,0,0,0,1,1
1,1,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,15.0,0,0,0,2,2
1,1,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,4.0,1,0,0,1,2
1,1,3.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0,0,0,1,1
1,1,3.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,3.0,13.0,1,0,0,1,2
1,1,3.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0,0,1,0,1
1,1,3.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,4.0,0,0,0,1,1
1,1,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,3
1,1,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,13.0,1,0,1,0,2
1,1,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,5,7
1,1,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,0,0,0,1,1
1,1,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6,1,0,2,9
1,1,3.0,1.0,2.0,0.0,1.0,1.0,0.0,60.0,0.0,1.0,8.0,0,1,0,0,1
1,1,3.0,1.0,2.0,0.0,1.0,1.0,0.0,78.0,0.0,1.0,0.0,2,0,0,0,2
1,1,3.0,1.0,2.0,0.0,1.0,1.0,0.0,78.0,0.0,1.0,14.0,1,0,0,1,2
1,1,3.0,1.0,2.0,0.0,1.0,1.0,0.0,80.0,0.0,1.0,13.0,0,0,2,0,2
1,1,3.0,1.0,2.0,0.0,1.0,1.0,0.0,700.0,0.0,1.0,0.0,3,0,0,2,5
1,1,3.0,1.0,2.0,0.0,1.0,1.0,70.0,0.0,0.0,1.0,1.0,4,0,0,1,5
1,1,3.0,1.0,2.0,0.0,1.0,1.0,70.0,0.0,0.0,1.0,3.0,1,0,0,0,1
1,1,3.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1,0,0,2,3
1,1,3.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0,0,1,0,1
1,1,3.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,1
1,1,3.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1
1,1,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1,0,0,1,2
1,1,3.0,1.0,2.0,0.0,2.0,1.0,0.0,71.0,0.0,3.0,4.0,0,0,1,0,1
1,1,3.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,15.0,0,0,1,0,1
1,1,3.0,1.0,2.0,0.0,2.0,3.0,0.0,74.0,0.0,0.0,0.0,0,1,0,0,1
1,1,3.0,1.0,2.0,0.0,2.0,3.0,10.0,70.0,0.0,1.0,0.0,2,1,0,0,3
1,1,3.0,1.0,2.0,0.0,3.0,1.0,30.0,65.0,0.0,1.0,0.0,0,0,1,1,2
1,1,3.0,1.0,2.0,3.0,1.0,0.0,0.0,760.0,3.0,1.0,0.0,0,2,2,0,4
1,1,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
1,1,3.0,1.0,4.0,0.0,1.0,1.0,0.0,70.0,0.0,1.0,0.0,1,0,0,1,2
1,1,3.0,1.0,4.0,0.0,1.0,2.0,0.0,60.0,0.0,1.0,4.0,0,0,0,1,1
1,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,3,0,7
1,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,2,0,2
1,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,1,1,4
1,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,3.0,2.0,0,0,1,1,2
1,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,0.0,1,0,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,3,16,3,33
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0,0,2,0,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,13.0,1,0,2,0,3
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,8,0,2,2,12
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,8.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,1.0,0.0,0,0,1,1,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,1.0,0.0,1,0,0,0,1
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,1.0,1.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,1.0,0.0,1,0,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,3.0,13.0,2,0,1,0,3
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,1.0,0.0,3,0,3,2,8
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,52.0,0.0,3.0,13.0,0,0,0,1,1
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,1.0,0.0,2,0,0,0,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,1.0,2.0,4,0,2,0,6
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,54.0,0.0,3.0,13.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,57.0,0.0,1.0,0.0,0,0,2,0,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,1,0,1,1,3
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,1.0,0.0,7,2,7,0,16
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,1.0,1.0,1,0,0,0,1
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,1.0,2.0,0,0,4,1,5
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,3.0,2.0,2,0,1,5,8
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,3.0,13.0,0,0,0,5,5
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,61.0,0.0,0.0,0.0,0,0,3,0,3
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,61.0,0.0,1.0,0.0,0,1,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,61.0,0.0,1.0,13.0,0,0,1,1,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,62.0,0.0,1.0,6.0,1,1,1,2,5
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,63.0,0.0,3.0,13.0,0,1,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,65.0,0.0,1.0,0.0,2,0,3,0,5
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,66.0,0.0,1.0,0.0,2,0,2,0,4
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,66.0,0.0,1.0,13.0,2,0,1,2,5
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,67.0,0.0,1.0,0.0,2,0,0,1,3
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,67.0,5.0,1.0,0.0,2,0,1,0,3
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,0.0,2,0,3,0,5
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,16.0,1,0,0,0,1
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,1.0,0.0,2,0,3,1,6
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,3.0,2.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,3.0,3.0,0,0,1,2,3
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,3.0,13.0,3,0,0,3,6
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,73.0,0.0,1.0,0.0,1,0,5,0,6
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,1.0,0.0,3,0,3,1,7
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,3.0,13.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,77.0,0.0,1.0,0.0,0,1,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,78.0,0.0,1.0,0.0,0,0,6,0,6
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,1.0,0.0,3,1,0,0,4
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,80.0,5.0,1.0,0.0,1,0,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,3.0,2.0,1,0,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,92.0,5.0,1.0,0.0,1,0,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,1.0,0.0,4,1,0,0,5
1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,114.0,0.0,1.0,2.0,0,0,2,0,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,5.0,70.0,5.0,0.0,0.0,3,1,0,0,4
1,1,3.0,2.0,0.0,0.0,0.0,1.0,41.0,73.0,5.0,1.0,0.0,1,0,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,0.0,1,0,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,55.0,55.0,0.0,1.0,14.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,1.0,0.0,2,0,1,0,3
1,1,3.0,2.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,0.0,1,0,6,0,7
1,1,3.0,2.0,0.0,0.0,0.0,1.0,62.0,0.0,0.0,1.0,0.0,0,1,0,0,1
1,1,3.0,2.0,0.0,0.0,0.0,1.0,66.0,0.0,0.0,1.0,0.0,0,0,2,0,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,70.0,70.0,0.0,1.0,0.0,1,0,0,1,2
1,1,3.0,2.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,1.0,0.0,1,1,1,0,3
1,1,3.0,2.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,1.0,0.0,1,0,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2,1,6,0,9
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,8.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,13.0,0,1,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,1.0,0.0,0,0,2,1,3
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,47.0,0.0,1.0,0.0,0,0,2,2,4
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,48.0,0.0,3.0,0.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,50.0,0.0,1.0,0.0,3,0,2,1,6
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,50.0,2.0,1.0,0.0,1,0,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,50.0,5.0,1.0,0.0,1,0,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,55.0,0.0,3.0,2.0,0,1,0,0,1
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,58.0,0.0,3.0,0.0,2,0,0,2,4
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,60.0,0.0,0.0,8.0,0,0,0,1,1
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,60.0,0.0,0.0,13.0,0,0,1,2,3
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,60.0,0.0,1.0,0.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,60.0,0.0,1.0,5.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,61.0,0.0,1.0,0.0,0,1,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,62.0,0.0,3.0,0.0,1,0,1,1,3
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,62.0,0.0,3.0,1.0,0,0,0,1,1
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,62.0,0.0,3.0,13.0,0,0,0,1,1
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,63.0,0.0,1.0,0.0,0,0,1,2,3
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,65.0,0.0,1.0,0.0,0,1,0,0,1
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,65.0,0.0,3.0,0.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,70.0,0.0,3.0,2.0,0,1,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,70.0,5.0,1.0,0.0,0,0,0,1,1
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,71.0,0.0,1.0,3.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,71.0,0.0,3.0,8.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,72.0,0.0,1.0,0.0,1,0,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,80.0,0.0,3.0,13.0,1,0,1,1,3
1,1,3.0,2.0,0.0,0.0,0.0,2.0,15.0,67.0,0.0,1.0,0.0,1,0,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,2.0,75.0,0.0,0.0,1.0,0.0,0,0,2,0,2
1,1,3.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,1.0,0.0,4,0,1,0,5
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5,0,11,4,20
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0,0,1,1,2
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,13.0,1,0,0,0,1
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,8.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,40.0,0.0,1.0,0.0,0,0,1,1,2
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,46.0,0.0,3.0,2.0,0,1,0,0,1
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,52.0,0.0,1.0,0.0,3,0,1,0,4
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,57.0,0.0,0.0,0.0,0,0,0,2,2
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,57.0,0.0,1.0,0.0,0,0,2,1,3
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,57.0,0.0,3.0,0.0,1,0,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,60.0,0.0,3.0,13.0,0,0,1,3,4
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,63.0,0.0,3.0,1.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,65.0,0.0,1.0,0.0,1,0,2,0,3
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,66.0,0.0,1.0,0.0,1,0,1,0,2
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,68.0,0.0,1.0,0.0,2,1,1,1,5
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,70.0,0.0,1.0,0.0,0,0,1,1,2
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,79.0,0.0,1.0,0.0,2,0,0,0,2
1,1,3.0,2.0,0.0,0.0,0.0,3.0,0.0,79.0,0.0,1.0,3.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,3.0,55.0,60.0,0.0,1.0,0.0,0,0,1,1,2
1,1,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,0.0,4.0,0.0,32.0,0.0,1.0,0.0,1,0,0,0,1
1,1,3.0,2.0,0.0,0.0,0.0,4.0,0.0,32.0,0.0,1.0,1.0,1,0,1,1,3
1,1,3.0,2.0,0.0,0.0,0.0,4.0,0.0,65.0,0.0,3.0,2.0,2,0,1,0,3
1,1,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0,1,0,1
1,1,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,2,5,10
1,1,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,13.0,0,1,1,0,2
1,1,3.0,2.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,0.0,0,0,2,0,2
1,1,3.0,2.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0,1,0,0,1,2
1,1,3.0,2.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,3.0,0.0,0,0,1,0,1
